Duration,Start date,End date,Start station number,Start station,End station number,End station,Bike number,Member type,Year
495,10/13/2012 15:53,10/13/2012 16:01,31234,20th & O St NW / Dupont South,31111,10th & U St NW,W20066,Member,2012
1624,10/13/2012 15:56,10/13/2012 16:23,31622,13th & D St NE,31506,1st & Rhode Island Ave NW,W00996,Casual,2012
455,10/13/2012 15:59,10/13/2012 16:06,31208,M St & New Jersey Ave SE,31608,8th & Eye St SE / Barracks Row,W01463,Member,2012
690,10/13/2012 15:59,10/13/2012 16:11,31035,N Quincy St & Glebe Rd,31029,N Veitch  & 20th St N,W20126,Member,2012
660,10/13/2012 16:05,10/13/2012 16:16,31249,Jefferson Memorial,31249,Jefferson Memorial,W20030,Casual,2012
877,10/13/2012 16:09,10/13/2012 16:24,31232,7th & F St NW / National Portrait Gallery,31246,M St & Pennsylvania Ave NW,W00212,Member,2012
5089,10/13/2012 16:11,10/13/2012 17:36,31256,10th & E St NW,31234,20th & O St NW / Dupont South,W01327,Casual,2012
1655,10/13/2012 16:12,10/13/2012 16:40,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31609,Maine Ave & 7th St SW,W20040,Casual,2012
1071,10/13/2012 16:14,10/13/2012 16:32,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,31213,17th & K St NW,W00720,Member,2012
988,10/13/2012 16:16,10/13/2012 16:32,31220,US Dept of State / Virginia Ave & 21st St NW,31200,Massachusetts Ave & Dupont Circle NW,W00447,Casual,2012
1699,10/13/2012 16:17,10/13/2012 16:45,31226,34th St & Wisconsin Ave NW,31238,14th & G St NW,W00308,Casual,2012
5873,10/13/2012 16:20,10/13/2012 17:58,31256,10th & E St NW,31246,M St & Pennsylvania Ave NW,W00580,Casual,2012
1297,10/13/2012 16:22,10/13/2012 16:44,31243,4th & C St SW,31201,15th & P St NW,W00172,Member,2012
1368,10/13/2012 16:25,10/13/2012 16:48,31215,Georgetown Harbor / 30th St NW,31307,3000 Connecticut Ave NW / National Zoo,W01444,Member,2012
1150,10/13/2012 16:30,10/13/2012 16:49,31217,USDA / 12th & Independence Ave SW,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W01241,Member,2012
171,10/13/2012 16:36,10/13/2012 16:39,31104,Adams Mill & Columbia Rd NW,31103,16th & Harvard St NW,W00727,Member,2012
490,10/13/2012 16:48,10/13/2012 16:56,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31612,D St & Maryland Ave NE,W20138,Member,2012
1676,10/13/2012 16:49,10/13/2012 17:17,31258,Lincoln Memorial,31258,Lincoln Memorial,W00541,Casual,2012
946,10/13/2012 16:49,10/13/2012 17:05,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,31215,Georgetown Harbor / 30th St NW,W00730,Member,2012
545,10/13/2012 16:50,10/13/2012 16:59,31246,M St & Pennsylvania Ave NW,31200,Massachusetts Ave & Dupont Circle NW,W00970,Member,2012
1335,10/13/2012 17:02,10/13/2012 17:24,31304,36th & Calvert St NW / Glover Park,31246,M St & Pennsylvania Ave NW,W20982,Member,2012
894,10/13/2012 17:21,10/13/2012 17:36,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,31249,Jefferson Memorial,W01453,Casual,2012
1211,10/13/2012 17:30,10/13/2012 17:50,31237,25th St & Pennsylvania Ave NW,31230,Metro Center / 12th & G St NW,W00855,Member,2012
319,10/13/2012 17:34,10/13/2012 17:39,31203,14th & Rhode Island Ave NW,31101,14th & V St NW,W01352,Member,2012
544,10/13/2012 17:44,10/13/2012 17:53,31628,1st & K St SE,31616,3rd & H St NE,W00667,Member,2012
112,10/13/2012 17:46,10/13/2012 17:48,31307,3000 Connecticut Ave NW / National Zoo,31305,Connecticut Ave & Newark St NW / Cleveland Park,W01113,Member,2012
2876,10/13/2012 17:49,10/13/2012 18:37,31256,10th & E St NW,31231,14th & D St NW / Ronald Reagan Building,W00772,Casual,2012
214,10/13/2012 17:57,10/13/2012 18:01,31625,3rd & G St SE,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W00827,Member,2012
1226,10/13/2012 17:58,10/13/2012 18:19,31246,M St & Pennsylvania Ave NW,31241,Thomas Circle,W00907,Casual,2012
786,10/13/2012 18:04,10/13/2012 18:17,31200,Massachusetts Ave & Dupont Circle NW,31225,C & O Canal & Wisconsin Ave NW,W20174,Member,2012
164,10/13/2012 18:18,10/13/2012 18:21,31602,Park Rd & Holmead Pl NW,31400,Georgia & New Hampshire Ave NW,W00843,Member,2012
3219,10/13/2012 18:19,10/13/2012 19:13,31215,Georgetown Harbor / 30th St NW,31225,C & O Canal & Wisconsin Ave NW,W00558,Casual,2012
749,10/13/2012 18:25,10/13/2012 18:37,31101,14th & V St NW,31112,Harvard St & Adams Mill Rd NW,W01201,Member,2012
800,10/13/2012 18:26,10/13/2012 18:39,31042,Market Square / King St & Royal St,31048,King St Metro South,W00529,Casual,2012
480,10/13/2012 18:28,10/13/2012 18:36,31600,5th & K St NW,31203,14th & Rhode Island Ave NW,W01248,Member,2012
430,10/13/2012 18:29,10/13/2012 18:36,31116,California St & Florida Ave NW,31106,Calvert & Biltmore St NW,W00063,Member,2012
175,10/13/2012 18:31,10/13/2012 18:34,31234,20th & O St NW / Dupont South,31110,20th St & Florida Ave NW,W00998,Member,2012
3850,10/13/2012 18:32,10/13/2012 19:37,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31258,Lincoln Memorial,W00446,Casual,2012
902,10/13/2012 18:40,10/13/2012 18:55,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31503,Florida Ave & R St NW,W00602,Member,2012
752,10/13/2012 18:44,10/13/2012 18:57,31245,7th & R St NW / Shaw Library,31603,1st & M St NE,W00863,Casual,2012
1060,10/13/2012 18:50,10/13/2012 19:07,31239,Rhode Island & Connecticut Ave NW,31108,4th & M St SW,W01361,Member,2012
600,10/13/2012 18:52,10/13/2012 19:02,31616,3rd & H St NE,31600,5th & K St NW,W00996,Member,2012
596,10/13/2012 18:53,10/13/2012 19:03,31249,Jefferson Memorial,31247,Jefferson Dr & 14th St SW,W01159,Casual,2012
356,10/13/2012 18:56,10/13/2012 19:02,31109,7th & T St NW,31202,14th & R St NW,W00523,Casual,2012
613,10/13/2012 19:21,10/13/2012 19:31,31243,4th & C St SW,31609,Maine Ave & 7th St SW,W00894,Casual,2012
796,10/13/2012 19:22,10/13/2012 19:35,31234,20th & O St NW / Dupont South,31014,Lynn & 19th St North,W20946,Member,2012
335,10/13/2012 19:28,10/13/2012 19:34,31110,20th St & Florida Ave NW,31202,14th & R St NW,W20182,Member,2012
476,10/13/2012 19:29,10/13/2012 19:37,31616,3rd & H St NE,31600,5th & K St NW,W20194,Member,2012
447,10/13/2012 19:37,10/13/2012 19:45,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31601,19th & East Capitol St SE,W00490,Member,2012
1074,10/13/2012 19:42,10/13/2012 20:00,31615,6th & H St NE,31241,Thomas Circle,W01357,Casual,2012
931,10/13/2012 19:48,10/13/2012 20:03,31614,11th & H St NE,31202,14th & R St NW,W00044,Member,2012
309,10/13/2012 19:50,10/13/2012 19:55,31017,Wilson Blvd & N Uhle St,31030,Lee Hwy & N Adams St,W00625,Member,2012
246,10/13/2012 20:03,10/13/2012 20:07,31241,Thomas Circle,31221,18th & M St NW,W00152,Member,2012
523,10/13/2012 20:06,10/13/2012 20:15,31400,Georgia & New Hampshire Ave NW,31229,New Hampshire Ave & T St NW,W00310,Member,2012
708,10/13/2012 20:31,10/13/2012 20:43,31111,10th & U St NW,31110,20th St & Florida Ave NW,W20009,Casual,2012
196,10/13/2012 20:38,10/13/2012 20:41,31103,16th & Harvard St NW,31107,Lamont & Mt Pleasant NW,W00784,Member,2012
999,10/13/2012 20:38,10/13/2012 20:55,31618,4th & East Capitol St NE,31251,12th & L St NW,W00719,Member,2012
224,10/13/2012 20:42,10/13/2012 20:46,31204,20th & E St NW,31235,19th St & Constitution Ave NW,W01256,Member,2012
410,10/13/2012 20:49,10/13/2012 20:56,31600,5th & K St NW,31232,7th & F St NW / National Portrait Gallery,W00259,Member,2012
1750,10/13/2012 20:52,10/13/2012 21:21,31235,19th St & Constitution Ave NW,31249,Jefferson Memorial,W00362,Casual,2012
287,10/13/2012 21:01,10/13/2012 21:06,31101,14th & V St NW,31203,14th & Rhode Island Ave NW,W20069,Member,2012
574,10/13/2012 21:12,10/13/2012 21:22,31232,7th & F St NW / National Portrait Gallery,31239,Rhode Island & Connecticut Ave NW,W20062,Member,2012
824,10/13/2012 21:19,10/13/2012 21:33,31300,Van Ness Metro / UDC,31200,Massachusetts Ave & Dupont Circle NW,W01277,Member,2012
310,10/13/2012 22:06,10/13/2012 22:11,31229,New Hampshire Ave & T St NW,31109,7th & T St NW,W01017,Member,2012
496,10/13/2012 22:06,10/13/2012 22:15,31202,14th & R St NW,31200,Massachusetts Ave & Dupont Circle NW,W00419,Member,2012
1260,10/13/2012 22:22,10/13/2012 22:43,31203,14th & Rhode Island Ave NW,31104,Adams Mill & Columbia Rd NW,W20069,Casual,2012
265,10/13/2012 22:25,10/13/2012 22:29,31305,Connecticut Ave & Newark St NW / Cleveland Park,31106,Calvert & Biltmore St NW,W00085,Member,2012
213,10/13/2012 22:27,10/13/2012 22:30,31400,Georgia & New Hampshire Ave NW,31102,11th & Kenyon St NW,W00068,Member,2012
388,10/13/2012 22:27,10/13/2012 22:33,31245,7th & R St NW / Shaw Library,31241,Thomas Circle,W00111,Member,2012
283,10/13/2012 22:46,10/13/2012 22:51,31111,10th & U St NW,31202,14th & R St NW,W01277,Member,2012
343,10/13/2012 22:56,10/13/2012 23:02,31221,18th & M St NW,31110,20th St & Florida Ave NW,W01186,Member,2012
1041,10/13/2012 23:03,10/13/2012 23:20,31104,Adams Mill & Columbia Rd NW,31214,17th & Corcoran St NW,W00261,Casual,2012
327,10/13/2012 23:24,10/13/2012 23:29,31241,Thomas Circle,31245,7th & R St NW / Shaw Library,W00817,Member,2012
564,10/13/2012 23:24,10/13/2012 23:34,31628,1st & K St SE,31618,4th & East Capitol St NE,W00624,Member,2012
631,10/13/2012 23:37,10/13/2012 23:48,31600,5th & K St NW,31214,17th & Corcoran St NW,W00670,Member,2012
1569,10/13/2012 23:43,10/14/2012 0:09,31305,Connecticut Ave & Newark St NW / Cleveland Park,31255,24th & N St NW,W00105,Member,2012
249,10/14/2012 0:30,10/14/2012 0:34,31116,California St & Florida Ave NW,31101,14th & V St NW,W00233,Member,2012
286,10/14/2012 0:33,10/14/2012 0:38,31102,11th & Kenyon St NW,31103,16th & Harvard St NW,W00417,Member,2012
277,10/14/2012 2:18,10/14/2012 2:23,31610,Eastern Market / 7th & North Carolina Ave SE,31626,15th St & Massachusetts Ave SE,W01379,Member,2012
325,10/14/2012 7:18,10/14/2012 7:24,31603,1st & M St NE,31503,Florida Ave & R St NW,W00727,Member,2012
717,10/14/2012 7:45,10/14/2012 7:57,31212,21st & M St NW,31223,Convention Center / 7th & M St NW,W01168,Casual,2012
319,10/14/2012 8:33,10/14/2012 8:38,31201,15th & P St NW,31200,Massachusetts Ave & Dupont Circle NW,W00621,Member,2012
609,10/14/2012 8:37,10/14/2012 8:47,31603,1st & M St NE,31603,1st & M St NE,W01440,Member,2012
433,10/14/2012 8:56,10/14/2012 9:03,31239,Rhode Island & Connecticut Ave NW,31237,25th St & Pennsylvania Ave NW,W01084,Member,2012
605,10/14/2012 9:04,10/14/2012 9:14,31115,Columbia Rd & Georgia Ave NW,31201,15th & P St NW,W01398,Member,2012
478,10/14/2012 9:10,10/14/2012 9:18,31200,Massachusetts Ave & Dupont Circle NW,31223,Convention Center / 7th & M St NW,W00556,Casual,2012
1833,10/14/2012 9:13,10/14/2012 9:43,31200,Massachusetts Ave & Dupont Circle NW,31256,10th & E St NW,W20924,Member,2012
211,10/14/2012 9:42,10/14/2012 9:46,31107,Lamont & Mt Pleasant NW,31401,14th St & Spring Rd NW,W00922,Member,2012
1190,10/14/2012 9:52,10/14/2012 10:12,31010,S Glebe & Potomac Ave,31010,S Glebe & Potomac Ave,W20040,Member,2012
447,10/14/2012 10:35,10/14/2012 10:42,31404,9th & Upshur St NW,31602,Park Rd & Holmead Pl NW,W00811,Member,2012
9458,10/14/2012 10:47,10/14/2012 13:25,31623,Columbus Circle / Union Station,31623,Columbus Circle / Union Station,W20191,Casual,2012
358,10/14/2012 10:59,10/14/2012 11:05,31247,Jefferson Dr & 14th St SW,31219,10th St & Constitution Ave NW,W00022,Casual,2012
808,10/14/2012 11:14,10/14/2012 11:28,31214,17th & Corcoran St NW,31236,37th & O St NW / Georgetown University,W00649,Member,2012
315,10/14/2012 11:15,10/14/2012 11:20,31245,7th & R St NW / Shaw Library,31203,14th & Rhode Island Ave NW,W01196,Member,2012
616,10/14/2012 11:16,10/14/2012 11:26,31233,17th & K St NW / Farragut Square,31245,7th & R St NW / Shaw Library,W20970,Member,2012
1511,10/14/2012 11:19,10/14/2012 11:44,31104,Adams Mill & Columbia Rd NW,31222,New York Ave & 15th St NW,W20106,Member,2012
2125,10/14/2012 11:23,10/14/2012 11:58,31100,19th St & Pennsylvania Ave NW,31014,Lynn & 19th St North,W01184,Casual,2012
1086,10/14/2012 11:28,10/14/2012 11:46,31112,Harvard St & Adams Mill Rd NW,31215,Georgetown Harbor / 30th St NW,W01225,Casual,2012
1157,10/14/2012 11:33,10/14/2012 11:53,31229,New Hampshire Ave & T St NW,31256,10th & E St NW,W01122,Casual,2012
737,10/14/2012 11:35,10/14/2012 11:47,31102,11th & Kenyon St NW,31200,Massachusetts Ave & Dupont Circle NW,W00643,Member,2012
10571,10/14/2012 11:40,10/14/2012 14:36,31108,4th & M St SW,31108,4th & M St SW,W00852,Casual,2012
1099,10/14/2012 11:46,10/14/2012 12:05,31200,Massachusetts Ave & Dupont Circle NW,31305,Connecticut Ave & Newark St NW / Cleveland Park,W00921,Member,2012
428,10/14/2012 11:50,10/14/2012 11:57,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31628,1st & K St SE,W00978,Member,2012
936,10/14/2012 11:51,10/14/2012 12:06,31227,13th St & New York Ave NW,31223,Convention Center / 7th & M St NW,W01047,Casual,2012
870,10/14/2012 12:01,10/14/2012 12:15,31610,Eastern Market / 7th & North Carolina Ave SE,31610,Eastern Market / 7th & North Carolina Ave SE,W00536,Member,2012
552,10/14/2012 12:04,10/14/2012 12:14,31237,25th St & Pennsylvania Ave NW,31211,Kennedy Center,W00084,Member,2012
462,10/14/2012 12:12,10/14/2012 12:19,31105,14th & Harvard St NW,31104,Adams Mill & Columbia Rd NW,W01289,Member,2012
1814,10/14/2012 12:18,10/14/2012 12:48,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31601,19th & East Capitol St SE,W01087,Member,2012
4776,10/14/2012 12:24,10/14/2012 13:43,31236,37th & O St NW / Georgetown University,31225,C & O Canal & Wisconsin Ave NW,W00260,Casual,2012
576,10/14/2012 12:27,10/14/2012 12:37,31506,1st & Rhode Island Ave NW,31203,14th & Rhode Island Ave NW,W01026,Member,2012
1050,10/14/2012 12:31,10/14/2012 12:49,31618,4th & East Capitol St NE,31504,10th & Monroe St NE,W01228,Member,2012
207,10/14/2012 12:40,10/14/2012 12:44,31400,Georgia & New Hampshire Ave NW,31102,11th & Kenyon St NW,W00128,Member,2012
543,10/14/2012 12:44,10/14/2012 12:53,31101,14th & V St NW,31239,Rhode Island & Connecticut Ave NW,W00979,Member,2012
1241,10/14/2012 12:44,10/14/2012 13:05,31610,Eastern Market / 7th & North Carolina Ave SE,31101,14th & V St NW,W00158,Casual,2012
200,10/14/2012 12:55,10/14/2012 12:59,31115,Columbia Rd & Georgia Ave NW,31105,14th & Harvard St NW,W00953,Member,2012
352,10/14/2012 12:56,10/14/2012 13:02,31104,Adams Mill & Columbia Rd NW,31602,Park Rd & Holmead Pl NW,W00127,Member,2012
421,10/14/2012 13:19,10/14/2012 13:26,31200,Massachusetts Ave & Dupont Circle NW,31202,14th & R St NW,W00045,Member,2012
484,10/14/2012 13:27,10/14/2012 13:35,31305,Connecticut Ave & Newark St NW / Cleveland Park,31113,Columbia Rd & Belmont St NW,W01303,Member,2012
928,10/14/2012 13:29,10/14/2012 13:45,31227,13th St & New York Ave NW,31225,C & O Canal & Wisconsin Ave NW,W20903,Member,2012
1485,10/14/2012 13:39,10/14/2012 14:04,31021,Clarendon Blvd & N Fillmore St,31246,M St & Pennsylvania Ave NW,W20885,Member,2012
468,10/14/2012 13:39,10/14/2012 13:47,31231,14th & D St NW / Ronald Reagan Building,31232,7th & F St NW / National Portrait Gallery,W20902,Member,2012
6652,10/14/2012 13:40,10/14/2012 15:31,31246,M St & Pennsylvania Ave NW,31237,25th St & Pennsylvania Ave NW,W00287,Casual,2012
1310,10/14/2012 13:41,10/14/2012 14:03,31600,5th & K St NW,31241,Thomas Circle,W20029,Casual,2012
1692,10/14/2012 13:47,10/14/2012 14:15,31105,14th & Harvard St NW,31246,M St & Pennsylvania Ave NW,W20069,Casual,2012
4348,10/14/2012 13:48,10/14/2012 15:01,31208,M St & New Jersey Ave SE,31208,M St & New Jersey Ave SE,W01028,Casual,2012
1323,10/14/2012 13:51,10/14/2012 14:13,31622,13th & D St NE,31607,14th & D St SE,W00647,Member,2012
253,10/14/2012 14:15,10/14/2012 14:19,31229,New Hampshire Ave & T St NW,31201,15th & P St NW,W01232,Member,2012
523,10/14/2012 14:18,10/14/2012 14:27,31110,20th St & Florida Ave NW,31307,3000 Connecticut Ave NW / National Zoo,W20880,Member,2012
4676,10/14/2012 14:21,10/14/2012 15:39,31101,14th & V St NW,31101,14th & V St NW,W01362,Casual,2012
562,10/14/2012 14:23,10/14/2012 14:32,31024,Virginia Square Metro / N Monroe St & 9th St N,31021,Clarendon Blvd & N Fillmore St,W00102,Casual,2012
1333,10/14/2012 14:25,10/14/2012 14:48,31615,6th & H St NE,31232,7th & F St NW / National Portrait Gallery,W00246,Member,2012
872,10/14/2012 14:28,10/14/2012 14:42,31108,4th & M St SW,31232,7th & F St NW / National Portrait Gallery,W00846,Casual,2012
1473,10/14/2012 14:33,10/14/2012 14:58,31623,Columbus Circle / Union Station,31111,10th & U St NW,W01358,Member,2012
3002,10/14/2012 14:40,10/14/2012 15:30,31222,New York Ave & 15th St NW,31223,Convention Center / 7th & M St NW,W00874,Casual,2012
1088,10/14/2012 14:42,10/14/2012 15:00,31228,8th & H St NW,31116,California St & Florida Ave NW,W01421,Member,2012
602,10/14/2012 14:50,10/14/2012 15:00,31229,New Hampshire Ave & T St NW,31250,20th & L St NW,W00855,Member,2012
984,10/14/2012 14:55,10/14/2012 15:11,31251,12th & L St NW,31205,21st & I St NW,W00621,Member,2012
1923,10/14/2012 14:56,10/14/2012 15:28,31250,20th & L St NW,31258,Lincoln Memorial,W00707,Casual,2012
2565,10/14/2012 15:25,10/14/2012 16:08,31228,8th & H St NW,31247,Jefferson Dr & 14th St SW,W01219,Casual,2012
459,10/14/2012 15:38,10/14/2012 15:46,31610,Eastern Market / 7th & North Carolina Ave SE,31611,13th & H St NE,W00252,Member,2012
238,10/14/2012 15:47,10/14/2012 15:51,31106,Calvert & Biltmore St NW,31104,Adams Mill & Columbia Rd NW,W20102,Member,2012
1402,10/14/2012 15:48,10/14/2012 16:11,31228,8th & H St NW,31247,Jefferson Dr & 14th St SW,W00377,Casual,2012
358,10/14/2012 15:48,10/14/2012 15:54,31246,M St & Pennsylvania Ave NW,31234,20th & O St NW / Dupont South,W01203,Member,2012
1363,10/14/2012 15:52,10/14/2012 16:15,31108,4th & M St SW,31233,17th & K St NW / Farragut Square,W00039,Member,2012
178,10/14/2012 16:01,10/14/2012 16:04,31232,7th & F St NW / National Portrait Gallery,31600,5th & K St NW,W01084,Member,2012
1199,10/14/2012 16:06,10/14/2012 16:26,31237,25th St & Pennsylvania Ave NW,31105,14th & Harvard St NW,W00417,Member,2012
823,10/14/2012 16:07,10/14/2012 16:21,31028,N Veitch & Key Blvd,31025,Central Library / N Quincy St & 10th St N,W01198,Member,2012
1546,10/14/2012 16:25,10/14/2012 16:51,31307,3000 Connecticut Ave NW / National Zoo,31014,Lynn & 19th St North,W00705,Member,2012
942,10/14/2012 16:29,10/14/2012 16:45,31234,20th & O St NW / Dupont South,31105,14th & Harvard St NW,W00802,Member,2012
3066,10/14/2012 16:37,10/14/2012 17:28,31225,C & O Canal & Wisconsin Ave NW,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,W01251,Casual,2012
711,10/14/2012 16:49,10/14/2012 17:01,31244,4th & E St SW,31625,3rd & G St SE,W00199,Member,2012
780,10/14/2012 16:53,10/14/2012 17:06,31602,Park Rd & Holmead Pl NW,31200,Massachusetts Ave & Dupont Circle NW,W00398,Member,2012
1796,10/14/2012 16:54,10/14/2012 17:24,31115,Columbia Rd & Georgia Ave NW,31205,21st & I St NW,W00349,Member,2012
644,10/14/2012 16:56,10/14/2012 17:07,31612,D St & Maryland Ave NE,31208,M St & New Jersey Ave SE,W00998,Member,2012
5767,10/14/2012 17:00,10/14/2012 18:36,31605,3rd & D St SE,31232,7th & F St NW / National Portrait Gallery,w00223,Casual,2012
1184,10/14/2012 17:01,10/14/2012 17:21,31623,Columbus Circle / Union Station,31239,Rhode Island & Connecticut Ave NW,W00268,Casual,2012
439,10/14/2012 17:12,10/14/2012 17:19,31204,20th & E St NW,31237,25th St & Pennsylvania Ave NW,W01497,Member,2012
474,10/14/2012 17:17,10/14/2012 17:25,31107,Lamont & Mt Pleasant NW,31102,11th & Kenyon St NW,W01389,Member,2012
755,10/14/2012 17:18,10/14/2012 17:30,31109,7th & T St NW,31239,Rhode Island & Connecticut Ave NW,W20082,Member,2012
516,10/14/2012 17:26,10/14/2012 17:34,31238,14th & G St NW,31228,8th & H St NW,W01458,Casual,2012
431,10/14/2012 17:27,10/14/2012 17:35,31245,7th & R St NW / Shaw Library,31101,14th & V St NW,W01424,Member,2012
631,10/14/2012 17:31,10/14/2012 17:42,31014,Lynn & 19th St North,31225,C & O Canal & Wisconsin Ave NW,W00660,Casual,2012
451,10/14/2012 17:37,10/14/2012 17:45,31603,1st & M St NE,31612,D St & Maryland Ave NE,W00385,Casual,2012
856,10/14/2012 17:48,10/14/2012 18:02,31222,New York Ave & 15th St NW,31104,Adams Mill & Columbia Rd NW,W01007,Member,2012
991,10/14/2012 18:33,10/14/2012 18:50,31242,18th St & Pennsylvania Ave NW,31101,14th & V St NW,W00878,Member,2012
1361,10/14/2012 18:35,10/14/2012 18:58,31103,16th & Harvard St NW,31111,10th & U St NW,W01477,Member,2012
1430,10/14/2012 18:47,10/14/2012 19:11,31257,22nd & I St NW / Foggy Bottom,31111,10th & U St NW,W00802,Member,2012
391,10/14/2012 18:54,10/14/2012 19:01,31600,5th & K St NW,31256,10th & E St NW,W01276,Member,2012
741,10/14/2012 18:57,10/14/2012 19:09,31218,L'Enfant Plaza / 7th & C St SW,31609,Maine Ave & 7th St SW,W01120,Member,2012
