Duration,Start date,End date,Start station number,Start station,End station number,End station,Bike number,Member type,Year
1620,9/6/2012 18:08,9/6/2012 18:35,31239,Rhode Island & Connecticut Ave NW,31615,6th & H St NE,W01204,Member,2012
8810,9/6/2012 18:09,9/6/2012 20:35,31224,19th & L St NW,31200,Massachusetts Ave & Dupont Circle NW,W01058,Casual,2012
429,9/6/2012 18:14,9/6/2012 18:21,31214,17th & Corcoran St NW,31506,1st & Rhode Island Ave NW,W20951,Member,2012
575,9/6/2012 18:15,9/6/2012 18:25,31619,Lincoln Park / 13th & East Capitol St NE ,31606,Potomac & Pennsylvania Ave SE,W00203,Member,2012
120,9/6/2012 18:16,9/6/2012 18:18,31252,21st St & Pennsylvania Ave NW,31212,21st & M St NW,W01321,Member,2012
409,9/6/2012 18:22,9/6/2012 18:29,31202,14th & R St NW,31241,Thomas Circle,W01200,Member,2012
629,9/6/2012 18:43,9/6/2012 18:54,31111,10th & U St NW,31104,Adams Mill & Columbia Rd NW,W00475,Member,2012
296,9/6/2012 18:45,9/6/2012 18:49,31239,Rhode Island & Connecticut Ave NW,31203,14th & Rhode Island Ave NW,W00441,Member,2012
348,9/6/2012 18:50,9/6/2012 18:55,31203,14th & Rhode Island Ave NW,31223,Convention Center / 7th & M St NW,W20921,Member,2012
214,9/6/2012 18:55,9/6/2012 18:59,31038,Glebe Rd & 11th St N,31037,Ballston Metro / N Stuart & 9th St N,W20141,Member,2012
535,9/6/2012 18:59,9/6/2012 19:08,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31611,13th & H St NE,W01482,Member,2012
9946,9/6/2012 19:45,9/6/2012 22:31,31001,18th & Eads St.,31001,18th & Eads St.,W01354,Casual,2012
1045,9/6/2012 19:45,9/6/2012 20:03,31212,21st & M St NW,31600,5th & K St NW,W00585,Member,2012
1332,9/6/2012 19:46,9/6/2012 20:09,31214,17th & Corcoran St NW,31503,Florida Ave & R St NW,W01304,Member,2012
9590,9/6/2012 19:51,9/6/2012 22:31,31001,18th & Eads St.,31001,18th & Eads St.,W00608,Casual,2012
202,9/6/2012 19:56,9/6/2012 19:59,31604,3rd & H St NW,31600,5th & K St NW,W00912,Member,2012
387,9/6/2012 19:57,9/6/2012 20:03,31200,Massachusetts Ave & Dupont Circle NW,31201,15th & P St NW,W00351,Member,2012
1357,9/6/2012 20:11,9/6/2012 20:33,31612,D St & Maryland Ave NE,31610,Eastern Market / 7th & North Carolina Ave SE,W01204,Member,2012
258,9/6/2012 20:17,9/6/2012 20:22,31200,Massachusetts Ave & Dupont Circle NW,31201,15th & P St NW,W01366,Member,2012
896,9/6/2012 20:23,9/6/2012 20:38,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,31225,C & O Canal & Wisconsin Ave NW,W00974,Member,2012
1892,9/6/2012 20:24,9/6/2012 20:56,31232,7th & F St NW / National Portrait Gallery,31110,20th St & Florida Ave NW,W01237,Member,2012
3311,9/6/2012 20:27,9/6/2012 21:22,31603,1st & M St NE,31603,1st & M St NE,W00488,Casual,2012
2423,9/6/2012 20:31,9/6/2012 21:12,31616,3rd & H St NE,31249,Jefferson Memorial,W01298,Casual,2012
897,9/6/2012 20:40,9/6/2012 20:55,31615,6th & H St NE,31610,Eastern Market / 7th & North Carolina Ave SE,W00783,Casual,2012
437,9/6/2012 20:40,9/6/2012 20:48,31222,New York Ave & 15th St NW,31257,22nd & I St NW / Foggy Bottom,W01115,Member,2012
742,9/6/2012 20:50,9/6/2012 21:02,31305,Connecticut Ave & Newark St NW / Cleveland Park,31303,Tenleytown / Wisconsin Ave & Albemarle St NW,W01351,Member,2012
444,9/6/2012 21:03,9/6/2012 21:10,31113,Columbia Rd & Belmont St NW,31116,California St & Florida Ave NW,W00409,Member,2012
277,9/6/2012 21:08,9/6/2012 21:12,31107,Lamont & Mt Pleasant NW,31104,Adams Mill & Columbia Rd NW,W00831,Member,2012
875,9/6/2012 21:12,9/6/2012 21:26,31228,8th & H St NW,31110,20th St & Florida Ave NW,W20966,Member,2012
243,9/6/2012 21:44,9/6/2012 21:48,31200,Massachusetts Ave & Dupont Circle NW,31255,24th & N St NW,W00195,Member,2012
320,9/6/2012 21:51,9/6/2012 21:57,31229,New Hampshire Ave & T St NW,31101,14th & V St NW,W01309,Member,2012
153,9/6/2012 22:04,9/6/2012 22:07,31020,Wilson Blvd & Franklin Rd,31017,Wilson Blvd & N Uhle St,W00706,Member,2012
504,9/6/2012 22:18,9/6/2012 22:26,31238,14th & G St NW,31223,Convention Center / 7th & M St NW,W01167,Member,2012
1943,9/6/2012 22:49,9/6/2012 23:22,31257,22nd & I St NW / Foggy Bottom,31204,20th & E St NW,W20954,Member,2012
517,9/6/2012 23:04,9/6/2012 23:13,31106,Calvert & Biltmore St NW,31107,Lamont & Mt Pleasant NW,W20021,Member,2012
1333,9/6/2012 23:44,9/7/2012 0:06,31247,Jefferson Dr & 14th St SW,31249,Jefferson Memorial,W00448,Member,2012
759,9/6/2012 23:54,9/7/2012 0:06,31401,14th St & Spring Rd NW,31109,7th & T St NW,W01136,Member,2012
474,9/7/2012 0:00,9/7/2012 0:08,31222,New York Ave & 15th St NW,31212,21st & M St NW,W00289,Casual,2012
511,9/7/2012 0:14,9/7/2012 0:23,31600,5th & K St NW,31616,3rd & H St NE,W00704,Member,2012
962,9/7/2012 0:38,9/7/2012 0:54,31307,3000 Connecticut Ave NW / National Zoo,31503,Florida Ave & R St NW,W00114,Member,2012
3877,9/7/2012 0:54,9/7/2012 1:58,31238,14th & G St NW,31006,S Joyce & Army Navy Dr,W01053,Casual,2012
584,9/7/2012 6:01,9/7/2012 6:10,31115,Columbia Rd & Georgia Ave NW,31256,10th & E St NW,W01272,Member,2012
707,9/7/2012 6:34,9/7/2012 6:45,31617,Bladensburg Rd & Benning Rd NE,31623,Columbus Circle / Union Station,W01203,Member,2012
865,9/7/2012 6:39,9/7/2012 6:53,31604,3rd & H St NW,31220,US Dept of State / Virginia Ave & 21st St NW,W00671,Casual,2012
863,9/7/2012 6:53,9/7/2012 7:08,31623,Columbus Circle / Union Station,31628,1st & K St SE,W00242,Member,2012
500,9/7/2012 7:00,9/7/2012 7:09,31622,13th & D St NE,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W00693,Member,2012
248,9/7/2012 7:32,9/7/2012 7:36,31202,14th & R St NW,31241,Thomas Circle,W01477,Member,2012
613,9/7/2012 7:41,9/7/2012 7:51,31257,22nd & I St NW / Foggy Bottom,31110,20th St & Florida Ave NW,W01172,Member,2012
616,9/7/2012 7:41,9/7/2012 7:51,31232,7th & F St NW / National Portrait Gallery,31242,18th St & Pennsylvania Ave NW,W01428,Member,2012
148,9/7/2012 7:47,9/7/2012 7:50,31229,New Hampshire Ave & T St NW,31110,20th St & Florida Ave NW,W00826,Member,2012
557,9/7/2012 7:52,9/7/2012 8:02,31224,19th & L St NW,31225,C & O Canal & Wisconsin Ave NW,W00092,Member,2012
663,9/7/2012 7:54,9/7/2012 8:05,31623,Columbus Circle / Union Station,31243,4th & C St SW,W00613,Member,2012
452,9/7/2012 7:57,9/7/2012 8:05,31611,13th & H St NE,31603,1st & M St NE,W00431,Casual,2012
518,9/7/2012 8:00,9/7/2012 8:09,31622,13th & D St NE,31623,Columbus Circle / Union Station,W20193,Member,2012
1328,9/7/2012 8:11,9/7/2012 8:33,31602,Park Rd & Holmead Pl NW,31233,17th & K St NW / Farragut Square,W00954,Member,2012
1034,9/7/2012 8:19,9/7/2012 8:36,31404,9th & Upshur St NW,31234,20th & O St NW / Dupont South,W20935,Member,2012
882,9/7/2012 8:27,9/7/2012 8:41,31107,Lamont & Mt Pleasant NW,31214,17th & Corcoran St NW,W01223,Member,2012
1088,9/7/2012 8:30,9/7/2012 8:48,31306,39th & Calvert St NW / Stoddert,31103,16th & Harvard St NW,W00359,Member,2012
774,9/7/2012 8:35,9/7/2012 8:48,31223,Convention Center / 7th & M St NW,31238,14th & G St NW,W00154,Member,2012
716,9/7/2012 8:38,9/7/2012 8:50,31607,14th & D St SE,31243,4th & C St SW,W00149,Member,2012
542,9/7/2012 8:52,9/7/2012 9:01,31200,Massachusetts Ave & Dupont Circle NW,31222,New York Ave & 15th St NW,W01265,Member,2012
928,9/7/2012 9:02,9/7/2012 9:17,31239,Rhode Island & Connecticut Ave NW,31244,4th & E St SW,W00165,Member,2012
1265,9/7/2012 9:05,9/7/2012 9:26,31628,1st & K St SE,31204,20th & E St NW,W00326,Member,2012
505,9/7/2012 9:34,9/7/2012 9:43,31225,C & O Canal & Wisconsin Ave NW,31252,21st St & Pennsylvania Ave NW,W01456,Member,2012
270,9/7/2012 10:01,9/7/2012 10:06,31300,Van Ness Metro / UDC,31305,Connecticut Ave & Newark St NW / Cleveland Park,W00407,Member,2012
917,9/7/2012 10:03,9/7/2012 10:18,31305,Connecticut Ave & Newark St NW / Cleveland Park,31241,Thomas Circle,W01128,Member,2012
215,9/7/2012 10:07,9/7/2012 10:11,31257,22nd & I St NW / Foggy Bottom,31246,M St & Pennsylvania Ave NW,W00582,Member,2012
1131,9/7/2012 10:10,9/7/2012 10:29,31504,10th & Monroe St NE,31241,Thomas Circle,W01037,Member,2012
619,9/7/2012 10:14,9/7/2012 10:25,31220,US Dept of State / Virginia Ave & 21st St NW,31242,18th St & Pennsylvania Ave NW,W01155,Member,2012
405,9/7/2012 10:52,9/7/2012 10:58,31113,Columbia Rd & Belmont St NW,31106,Calvert & Biltmore St NW,W00057,Member,2012
155,9/7/2012 10:54,9/7/2012 10:57,31222,New York Ave & 15th St NW,31242,18th St & Pennsylvania Ave NW,W01416,Member,2012
915,9/7/2012 11:11,9/7/2012 11:26,31232,7th & F St NW / National Portrait Gallery,31243,4th & C St SW,W00136,Casual,2012
2928,9/7/2012 11:16,9/7/2012 12:05,31225,C & O Canal & Wisconsin Ave NW,31247,Jefferson Dr & 14th St SW,W01219,Member,2012
179,9/7/2012 11:21,9/7/2012 11:24,31223,Convention Center / 7th & M St NW,31241,Thomas Circle,W00987,Member,2012
254,9/7/2012 11:46,9/7/2012 11:50,31612,D St & Maryland Ave NE,31616,3rd & H St NE,W00816,Member,2012
502,9/7/2012 11:58,9/7/2012 12:06,31227,13th St & New York Ave NW,31239,Rhode Island & Connecticut Ave NW,W00747,Member,2012
473,9/7/2012 12:00,9/7/2012 12:08,31222,New York Ave & 15th St NW,31228,8th & H St NW,W00204,Member,2012
1152,9/7/2012 12:20,9/7/2012 12:39,31116,California St & Florida Ave NW,31250,20th & L St NW,W20124,Member,2012
131,9/7/2012 12:58,9/7/2012 13:00,31252,21st St & Pennsylvania Ave NW,31242,18th St & Pennsylvania Ave NW,W00482,Member,2012
1173,9/7/2012 13:05,9/7/2012 13:24,31222,New York Ave & 15th St NW,31618,4th & East Capitol St NE,W01437,Member,2012
301,9/7/2012 13:13,9/7/2012 13:18,31246,M St & Pennsylvania Ave NW,31212,21st & M St NW,W00545,Member,2012
1108,9/7/2012 13:51,9/7/2012 14:09,31619,Lincoln Park / 13th & East Capitol St NE ,31604,3rd & H St NW,W20930,Member,2012
770,9/7/2012 13:59,9/7/2012 14:12,31607,14th & D St SE,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W00265,Casual,2012
1287,9/7/2012 14:52,9/7/2012 15:13,31243,4th & C St SW,31219,10th St & Constitution Ave NW,W00305,Casual,2012
746,9/7/2012 14:57,9/7/2012 15:09,31233,17th & K St NW / Farragut Square,31503,Florida Ave & R St NW,W20038,Member,2012
439,9/7/2012 15:51,9/7/2012 15:58,31624,North Capitol St & F St NW,31603,1st & M St NE,W20904,Member,2012
217,9/7/2012 15:52,9/7/2012 15:55,31610,Eastern Market / 7th & North Carolina Ave SE,31619,Lincoln Park / 13th & East Capitol St NE ,W01048,Member,2012
898,9/7/2012 15:53,9/7/2012 16:08,31208,M St & New Jersey Ave SE,31249,Jefferson Memorial,W01320,Member,2012
1998,9/7/2012 15:57,9/7/2012 16:30,31232,7th & F St NW / National Portrait Gallery,31200,Massachusetts Ave & Dupont Circle NW,W00009,Member,2012
1034,9/7/2012 16:13,9/7/2012 16:31,31231,14th & D St NW / Ronald Reagan Building,31115,Columbia Rd & Georgia Ave NW,W20960,Member,2012
249,9/7/2012 16:16,9/7/2012 16:21,31623,Columbus Circle / Union Station,31615,6th & H St NE,W00442,Member,2012
837,9/7/2012 16:20,9/7/2012 16:34,31241,Thomas Circle,31232,7th & F St NW / National Portrait Gallery,W01400,Member,2012
296,9/7/2012 16:26,9/7/2012 16:31,31105,14th & Harvard St NW,31104,Adams Mill & Columbia Rd NW,W00545,Member,2012
515,9/7/2012 16:29,9/7/2012 16:38,31607,14th & D St SE,31605,3rd & D St SE,W00732,Member,2012
171,9/7/2012 16:30,9/7/2012 16:33,31214,17th & Corcoran St NW,31201,15th & P St NW,W00017,Member,2012
1018,9/7/2012 16:35,9/7/2012 16:52,31242,18th St & Pennsylvania Ave NW,31105,14th & Harvard St NW,W00482,Member,2012
1780,9/7/2012 16:39,9/7/2012 17:09,31236,37th & O St NW / Georgetown University,31225,C & O Canal & Wisconsin Ave NW,W00931,Casual,2012
848,9/7/2012 16:46,9/7/2012 17:00,31232,7th & F St NW / National Portrait Gallery,31203,14th & Rhode Island Ave NW,W00691,Member,2012
276,9/7/2012 17:02,9/7/2012 17:07,31108,4th & M St SW,31244,4th & E St SW,W00355,Member,2012
302,9/7/2012 17:08,9/7/2012 17:13,31233,17th & K St NW / Farragut Square,31214,17th & Corcoran St NW,W20163,Member,2012
255,9/7/2012 17:10,9/7/2012 17:14,31620,5th & F St NW,31624,North Capitol St & F St NW,W00838,Member,2012
1489,9/7/2012 17:12,9/7/2012 17:37,31204,20th & E St NW,31619,Lincoln Park / 13th & East Capitol St NE ,W00035,Member,2012
491,9/7/2012 17:17,9/7/2012 17:25,31217,USDA / 12th & Independence Ave SW,31256,10th & E St NW,W00704,Member,2012
787,9/7/2012 17:21,9/7/2012 17:34,31030,Lee Hwy & N Adams St,31225,C & O Canal & Wisconsin Ave NW,W01288,Casual,2012
708,9/7/2012 17:22,9/7/2012 17:34,31625,3rd & G St SE,31604,3rd & H St NW,W01048,Member,2012
406,9/7/2012 17:27,9/7/2012 17:33,31239,Rhode Island & Connecticut Ave NW,31202,14th & R St NW,W01329,Casual,2012
538,9/7/2012 17:31,9/7/2012 17:40,31305,Connecticut Ave & Newark St NW / Cleveland Park,31302,Wisconsin Ave & Newark St NW,W00196,Member,2012
478,9/7/2012 17:32,9/7/2012 17:39,31201,15th & P St NW,31116,California St & Florida Ave NW,W01447,Member,2012
816,9/7/2012 17:33,9/7/2012 17:47,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31616,3rd & H St NE,W01280,Member,2012
1161,9/7/2012 17:44,9/7/2012 18:03,31251,12th & L St NW,31625,3rd & G St SE,W01308,Member,2012
627,9/7/2012 17:45,9/7/2012 17:56,31616,3rd & H St NE,31230,Metro Center / 12th & G St NW,W00379,Member,2012
1077,9/7/2012 17:52,9/7/2012 18:10,31219,10th St & Constitution Ave NW,31238,14th & G St NW,W00449,Casual,2012
1578,9/7/2012 18:16,9/7/2012 18:42,31108,4th & M St SW,31609,Maine Ave & 7th St SW,W01356,Member,2012
312,9/7/2012 18:16,9/7/2012 18:21,31048,King St Metro South,31044,King St & Patrick St,W20907,Member,2012
995,9/7/2012 18:18,9/7/2012 18:35,31216,14th St & New York Ave NW,31108,4th & M St SW,W00173,Member,2012
934,9/7/2012 18:23,9/7/2012 18:38,31620,5th & F St NW,31607,14th & D St SE,W01023,Member,2012
1774,9/7/2012 18:34,9/7/2012 19:03,31249,Jefferson Memorial,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,W00551,Casual,2012
257,9/7/2012 18:34,9/7/2012 18:38,31605,3rd & D St SE,31610,Eastern Market / 7th & North Carolina Ave SE,W01268,Member,2012
1097,9/7/2012 18:39,9/7/2012 18:57,31222,New York Ave & 15th St NW,31208,M St & New Jersey Ave SE,W01321,Member,2012
254,9/7/2012 18:46,9/7/2012 18:50,31605,3rd & D St SE,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W01043,Member,2012
1417,9/7/2012 18:49,9/7/2012 19:12,31255,24th & N St NW,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,W20889,Casual,2012
594,9/7/2012 18:51,9/7/2012 19:01,31217,USDA / 12th & Independence Ave SW,31605,3rd & D St SE,W00950,Member,2012
196,9/7/2012 18:51,9/7/2012 18:54,31111,10th & U St NW,31101,14th & V St NW,W20136,Member,2012
741,9/7/2012 18:51,9/7/2012 19:04,31204,20th & E St NW,31200,Massachusetts Ave & Dupont Circle NW,W00317,Casual,2012
877,9/7/2012 18:52,9/7/2012 19:07,31237,25th St & Pennsylvania Ave NW,31256,10th & E St NW,W00573,Member,2012
545,9/7/2012 18:54,9/7/2012 19:03,31618,4th & East Capitol St NE,31256,10th & E St NW,W20898,Casual,2012
688,9/7/2012 18:55,9/7/2012 19:06,31508,Gallaudet / 8th St & Florida Ave NE,31223,Convention Center / 7th & M St NW,W00776,Member,2012
1085,9/7/2012 19:01,9/7/2012 19:19,31253,19th & K St NW,31401,14th St & Spring Rd NW,W01176,Member,2012
430,9/7/2012 19:04,9/7/2012 19:11,31224,19th & L St NW,31200,Massachusetts Ave & Dupont Circle NW,W00841,Member,2012
402,9/7/2012 19:24,9/7/2012 19:31,31230,Metro Center / 12th & G St NW,31241,Thomas Circle,W00893,Member,2012
400,9/7/2012 19:24,9/7/2012 19:31,31605,3rd & D St SE,31624,North Capitol St & F St NW,W01268,Member,2012
3977,9/7/2012 19:33,9/7/2012 20:39,31244,4th & E St SW,31108,4th & M St SW,W01458,Casual,2012
972,9/7/2012 19:34,9/7/2012 19:51,31214,17th & Corcoran St NW,31227,13th St & New York Ave NW,W00426,Member,2012
424,9/7/2012 19:35,9/7/2012 19:42,31020,Wilson Blvd & Franklin Rd,31050,Barton St & 10th St N,W00590,Member,2012
267,9/7/2012 19:37,9/7/2012 19:41,31225,C & O Canal & Wisconsin Ave NW,31237,25th St & Pennsylvania Ave NW,W20031,Member,2012
137,9/7/2012 20:00,9/7/2012 20:02,31202,14th & R St NW,31214,17th & Corcoran St NW,W00261,Member,2012
689,9/7/2012 20:00,9/7/2012 20:11,31223,Convention Center / 7th & M St NW,31203,14th & Rhode Island Ave NW,W01045,Member,2012
826,9/7/2012 20:06,9/7/2012 20:20,31256,10th & E St NW,31203,14th & Rhode Island Ave NW,W01156,Member,2012
928,9/7/2012 20:17,9/7/2012 20:32,31612,D St & Maryland Ave NE,31605,3rd & D St SE,W20107,Member,2012
174,9/7/2012 20:30,9/7/2012 20:33,31600,5th & K St NW,31620,5th & F St NW,W00195,Member,2012
268,9/7/2012 20:34,9/7/2012 20:39,31115,Columbia Rd & Georgia Ave NW,31400,Georgia & New Hampshire Ave NW,W00130,Member,2012
1137,9/7/2012 20:45,9/7/2012 21:04,31212,21st & M St NW,31212,21st & M St NW,W01197,Casual,2012
971,9/7/2012 21:02,9/7/2012 21:18,31217,USDA / 12th & Independence Ave SW,31228,8th & H St NW,W01172,Member,2012
808,9/7/2012 21:16,9/7/2012 21:29,31237,25th St & Pennsylvania Ave NW,31228,8th & H St NW,W00270,Member,2012
1029,9/7/2012 21:24,9/7/2012 21:41,31249,Jefferson Memorial,31237,25th St & Pennsylvania Ave NW,W00607,Member,2012
532,9/7/2012 21:43,9/7/2012 21:52,31203,14th & Rhode Island Ave NW,31228,8th & H St NW,W00074,Member,2012
636,9/7/2012 22:03,9/7/2012 22:14,31602,Park Rd & Holmead Pl NW,31101,14th & V St NW,W01267,Member,2012
407,9/7/2012 22:11,9/7/2012 22:18,31612,D St & Maryland Ave NE,31626,15th St & Massachusetts Ave SE,W20108,Member,2012
596,9/7/2012 22:35,9/7/2012 22:45,31209,1st & N St  SE,31610,Eastern Market / 7th & North Carolina Ave SE,W01353,Member,2012
2123,9/7/2012 22:36,9/7/2012 23:11,31235,19th St & Constitution Ave NW,31235,19th St & Constitution Ave NW,W01093,Casual,2012
1335,9/7/2012 22:41,9/7/2012 23:04,31626,15th St & Massachusetts Ave SE,31203,14th & Rhode Island Ave NW,W00816,Member,2012
548,9/7/2012 22:50,9/7/2012 23:00,31217,USDA / 12th & Independence Ave SW,31222,New York Ave & 15th St NW,W00095,Member,2012
345,9/7/2012 23:44,9/7/2012 23:50,31107,Lamont & Mt Pleasant NW,31229,New Hampshire Ave & T St NW,W00703,Member,2012
398,9/8/2012 0:14,9/8/2012 0:21,31107,Lamont & Mt Pleasant NW,31111,10th & U St NW,W00276,Member,2012
776,9/8/2012 0:23,9/8/2012 0:36,31102,11th & Kenyon St NW,31113,Columbia Rd & Belmont St NW,W20099,Member,2012
287,9/8/2012 0:39,9/8/2012 0:43,31234,20th & O St NW / Dupont South,31110,20th St & Florida Ave NW,W00074,Member,2012
1360,9/8/2012 0:52,9/8/2012 1:15,31215,Georgetown Harbor / 30th St NW,31628,1st & K St SE,W00639,Member,2012
815,9/8/2012 1:05,9/8/2012 1:18,31101,14th & V St NW,31620,5th & F St NW,W00773,Member,2012
489,9/8/2012 1:23,9/8/2012 1:31,31612,D St & Maryland Ave NE,31603,1st & M St NE,W20079,Member,2012
478,9/8/2012 1:56,9/8/2012 2:04,31102,11th & Kenyon St NW,31101,14th & V St NW,W00362,Member,2012
232,9/8/2012 2:18,9/8/2012 2:22,31109,7th & T St NW,31245,7th & R St NW / Shaw Library,W00292,Member,2012
1132,9/8/2012 2:20,9/8/2012 2:39,31102,11th & Kenyon St NW,31111,10th & U St NW,W00301,Member,2012
255,9/8/2012 3:13,9/8/2012 3:17,31105,14th & Harvard St NW,31401,14th St & Spring Rd NW,W00276,Member,2012
772,9/8/2012 3:51,9/8/2012 4:04,31113,Columbia Rd & Belmont St NW,31107,Lamont & Mt Pleasant NW,W00522,Member,2012
1337,9/8/2012 6:17,9/8/2012 6:39,31227,13th St & New York Ave NW,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,W20112,Casual,2012
551,9/8/2012 7:18,9/8/2012 7:27,31247,Jefferson Dr & 14th St SW,31227,13th St & New York Ave NW,W00243,Casual,2012
4546,9/8/2012 7:58,9/8/2012 9:14,31617,Bladensburg Rd & Benning Rd NE,31628,1st & K St SE,W00144,Casual,2012
696,9/8/2012 8:03,9/8/2012 8:14,31049,Utah St & 11th St N ,31023,Fairfax Dr & Wilson Blvd,W01415,Casual,2012
393,9/8/2012 8:39,9/8/2012 8:45,31241,Thomas Circle,31101,14th & V St NW,W00989,Member,2012
3846,9/8/2012 8:43,9/8/2012 9:48,31241,Thomas Circle,31222,New York Ave & 15th St NW,W20896,Member,2012
705,9/8/2012 9:14,9/8/2012 9:26,31608,8th & Eye St SE / Barracks Row,31603,1st & M St NE,W01046,Member,2012
235,9/8/2012 9:17,9/8/2012 9:21,31101,14th & V St NW,31214,17th & Corcoran St NW,W00130,Member,2012
1528,9/8/2012 9:24,9/8/2012 9:49,31614,11th & H St NE,31205,21st & I St NW,W00824,Member,2012
5719,9/8/2012 9:25,9/8/2012 11:00,31108,4th & M St SW,31108,4th & M St SW,W00308,Casual,2012
7185,9/8/2012 9:34,9/8/2012 11:34,31602,Park Rd & Holmead Pl NW,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W01264,Casual,2012
318,9/8/2012 9:55,9/8/2012 10:00,31619,Lincoln Park / 13th & East Capitol St NE ,31610,Eastern Market / 7th & North Carolina Ave SE,W00649,Member,2012
798,9/8/2012 10:04,9/8/2012 10:18,31103,16th & Harvard St NW,31246,M St & Pennsylvania Ave NW,W00508,Member,2012
2546,9/8/2012 10:07,9/8/2012 10:49,31247,Jefferson Dr & 14th St SW,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,W20168,Casual,2012
503,9/8/2012 10:20,9/8/2012 10:28,31625,3rd & G St SE,31619,Lincoln Park / 13th & East Capitol St NE ,W00477,Member,2012
301,9/8/2012 10:21,9/8/2012 10:26,31025,Central Library / N Quincy St & 10th St N,31049,Utah St & 11th St N ,W00067,Member,2012
837,9/8/2012 10:28,9/8/2012 10:41,31113,Columbia Rd & Belmont St NW,31246,M St & Pennsylvania Ave NW,W00601,Member,2012
472,9/8/2012 10:29,9/8/2012 10:37,31105,14th & Harvard St NW,31203,14th & Rhode Island Ave NW,W01205,Member,2012
335,9/8/2012 10:37,9/8/2012 10:43,31201,15th & P St NW,31233,17th & K St NW / Farragut Square,W00110,Member,2012
556,9/8/2012 10:47,9/8/2012 10:56,31104,Adams Mill & Columbia Rd NW,31111,10th & U St NW,W00167,Member,2012
277,9/8/2012 10:57,9/8/2012 11:02,31626,15th St & Massachusetts Ave SE,31606,Potomac & Pennsylvania Ave SE,W20038,Member,2012
75,9/8/2012 11:02,9/8/2012 11:04,31628,1st & K St SE,31208,M St & New Jersey Ave SE,W00869,Member,2012
386,9/8/2012 11:03,9/8/2012 11:09,31619,Lincoln Park / 13th & East Capitol St NE ,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W01107,Member,2012
3302,9/8/2012 11:06,9/8/2012 12:01,31619,Lincoln Park / 13th & East Capitol St NE ,31607,14th & D St SE,W00411,Member,2012
1898,9/8/2012 11:08,9/8/2012 11:40,31107,Lamont & Mt Pleasant NW,31304,36th & Calvert St NW / Glover Park,W01022,Member,2012
722,9/8/2012 11:09,9/8/2012 11:21,31305,Connecticut Ave & Newark St NW / Cleveland Park,31113,Columbia Rd & Belmont St NW,W00451,Member,2012
749,9/8/2012 11:20,9/8/2012 11:32,31201,15th & P St NW,31107,Lamont & Mt Pleasant NW,W20896,Member,2012
1114,9/8/2012 11:22,9/8/2012 11:41,31622,13th & D St NE,31244,4th & E St SW,W01277,Member,2012
224,9/8/2012 11:57,9/8/2012 12:01,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31606,Potomac & Pennsylvania Ave SE,W00669,Member,2012
384,9/8/2012 12:01,9/8/2012 12:07,31030,Lee Hwy & N Adams St,31017,Wilson Blvd & N Uhle St,W00372,Member,2012
123,9/8/2012 12:06,9/8/2012 12:08,31246,M St & Pennsylvania Ave NW,31237,25th St & Pennsylvania Ave NW,W01298,Member,2012
1040,9/8/2012 12:11,9/8/2012 12:29,31251,12th & L St NW,31246,M St & Pennsylvania Ave NW,W20877,Member,2012
1444,9/8/2012 12:13,9/8/2012 12:38,31616,3rd & H St NE,31218,L'Enfant Plaza / 7th & C St SW,W00177,Casual,2012
1010,9/8/2012 12:14,9/8/2012 12:31,31223,Convention Center / 7th & M St NW,31611,13th & H St NE,W01498,Member,2012
676,9/8/2012 12:19,9/8/2012 12:31,31256,10th & E St NW,31612,D St & Maryland Ave NE,W00580,Member,2012
4389,9/8/2012 12:24,9/8/2012 13:37,31247,Jefferson Dr & 14th St SW,31233,17th & K St NW / Farragut Square,W01058,Casual,2012
1926,9/8/2012 12:24,9/8/2012 12:56,31607,14th & D St SE,31208,M St & New Jersey Ave SE,W00107,Casual,2012
1427,9/8/2012 12:28,9/8/2012 12:52,31222,New York Ave & 15th St NW,31209,1st & N St  SE,W00803,Casual,2012
4677,9/8/2012 12:34,9/8/2012 13:52,31234,20th & O St NW / Dupont South,31200,Massachusetts Ave & Dupont Circle NW,W20087,Casual,2012
812,9/8/2012 12:34,9/8/2012 12:48,31404,9th & Upshur St NW,31101,14th & V St NW,W00932,Member,2012
382,9/8/2012 12:39,9/8/2012 12:45,31607,14th & D St SE,31610,Eastern Market / 7th & North Carolina Ave SE,W00386,Member,2012
266,9/8/2012 12:40,9/8/2012 12:44,31101,14th & V St NW,31229,New Hampshire Ave & T St NW,W01376,Member,2012
